,hddsn,avg_temp_24h,uncorrectable_rd_err,erp_1m_err_cnt,maxpoh_sea,siglatencycriteria_ratio,sigharderrlocality_ratio,sigharderrcount_ratio,sigbursterrthreshold_ratio,sigsofterrrate_ratio,sigharderrrategrouping_ratio
773,4GG0S01U,49.0,10368,106.0,4535.9176666,2.0,1033.25,9.3,4.4,0.0005426486000000001,0.3333333333
774,2NH2UZZE,30.0,0,,,,,,,,
775,2NH2UZZE,30.0,0,,,,,,,,
776,2NH606UJ,46.0,419,74.0,95.5881388,1.7,58.125,5.1,1.2,0.0024313648,0.3333333333
777,3RHYMW3C,44.0,1,263.0,8132.1190138,5.2,3.25,2.2,0.0,7.61076e-05,1.3333333333
778,2MHE8VGH,41.0,0,,,,,,,,
779,2MHE8VGH,38.0,0,,,,,,,,
780,2MJD74RG,37.0,0,,,,,,,,
781,2MJD74RG,35.0,0,,,,,,,,
782,2MJU36JJ,44.0,0,,,,,,,,
783,2MJU36JJ,43.0,0,,,,,,,,
784,2MK8U5JG,35.0,0,,,,,,,,
785,2MK8U5JG,34.0,0,,,,,,,,
786,3XGZHS8T,39.0,0,,,,,,,,
787,3XGZHS8T,36.0,0,,,,,,,,
788,3MGPNYZU,46.0,27,149.0,1731.2159722,0.3,0.0,0.0,12.6,0.009736391899999999,0.0
789,3MGPNYZU,26.0,27,149.0,1731.2159722,0.3,0.0,0.0,12.6,0.009736391899999999,0.0
790,2MJ23R5H,24.0,0,,,,,,,,
791,2MJ23R5H,24.0,0,,,,,,,,
792,3GGEHNHK,57.0,0,1303.0,6300.5633888,0.2,0.0,0.0,1.8,0.0054588734,0.0
793,3MGR9EJU,42.0,141,20.0,,,,,,,
794,3MG4RX3U,48.0,104,328.0,3376.3920555,5.6,13.75,3.0,3.2,0.0002802129,1.0
795,3RKSS2TC,44.0,3,5.0,,,,,,,
796,3WKTKE4K,56.0,11,6.0,11240.6272361,0.0,0.0,0.0,0.0,0.0001771609,0.0
797,3WKTKE4K,56.0,11,6.0,11240.6272361,0.0,0.0,0.0,0.0,0.0001771609,0.0
798,5DJSXZXP,39.0,2149,348.0,,,,,,,
799,2MHG3XYH,37.0,0,,,,,,,,
800,2MHG3XYH,35.0,0,,,,,,,,
801,2MHW1JAJ,28.0,0,,,,,,,,
802,2MHW1JAJ,28.0,0,,,,,,,,
803,2MJKEE7G,30.0,0,,,,,,,,
804,2MJKEE7G,31.0,0,,,,,,,,
805,2MK90S5G,42.0,0,,,,,,,,
806,2MK90S5G,41.0,0,,,,,,,,
807,2MKD84SG,28.0,0,,,,,,,,
808,2MKD84SG,28.0,0,,,,,,,,
809,2NGZW7AE,34.0,0,,,,,,,,
810,2NGZW7AE,33.0,0,,,,,,,,
811,3GGV810K,56.0,48,730.0,12150.5277361,4.0,22.0,11.4,1.4,0.0008785777000000001,0.6666666667
812,3GGV810K,56.0,48,730.0,12150.5277361,4.0,22.0,11.4,1.4,0.0008785777000000001,0.6666666667
813,3XGAL3ZU,27.0,0,,,,,,,,
814,3XGAL3ZU,27.0,0,,,,,,,,
815,3GGEBU5K,50.0,2,713.0,1609.7445694,0.2,0.0,0.0,4.8,0.0473441463,0.0
816,2MJ016ZG,30.0,0,,,,,,,,
817,2MJ016ZG,30.0,0,,,,,,,,
818,2NHENB2E,26.0,0,,,,,,,,
819,2NHENB2E,26.0,0,,,,,,,,
820,3MGLPKUU,52.0,45,4.0,4331.7242361,0.0,0.0,0.0,0.0,0.0001613987,0.0
821,3RGTEXRC,45.0,485,296.0,1843.1681665999995,0.2,52.375,2.9,14.0,0.0007074560000000001,0.3333333333
822,3RJS0D7C,46.0,797,349.0,,,,,,,
823,3RK4DM3C,50.0,498,321.0,2646.6765277,7.8,103.25,15.9,10.0,0.0012168993,2.0
824,3XGDJ2NU,50.0,0,941.0,3225.7164027,0.8,0.0,0.0,3.2,0.0095132042,0.0
825,2NHUJBWG,30.0,0,,,,,,,,
826,2NHUJBWG,29.0,0,,,,,,,,
827,2MGBA6NH,40.0,0,,,,,,,,
828,2MGBA6NH,40.0,0,,,,,,,,
829,2MJTK5NG,39.0,0,,,,,,,,
830,2MJTK5NG,37.0,0,,,,,,,,
831,2MK96THG,28.0,0,,,,,,,,
832,2MK96THG,29.0,0,,,,,,,,
833,2MKJLU9G,30.0,0,,,,,,,,
834,2MKJLU9G,29.0,0,,,,,,,,
835,2MKK4MJG,39.0,0,,,,,,,,
836,2MKK4MJG,36.0,0,,,,,,,,
837,2MKWVXLG,29.0,0,98.0,3.7253333,0.1,11.875,6.6,1.0,0.0,0.3333333333
838,2MKWVXLG,31.0,0,98.0,3.7253333,0.1,11.875,6.6,1.0,0.0,0.3333333333
839,2MKWZT0G,44.0,0,,,,,,,,
840,2MKWZT0G,44.0,0,,,,,,,,
841,5DJUZ0UN,22.0,0,,,,,,,,
842,5DJUZ0UN,23.0,0,,,,,,,,
843,3MG3ZG0U,47.0,14524,32.0,3375.0619583,2.3,956.875,1.25,1.0,0.0022123792,0.3333333333
844,3MG3ZG0U,26.0,14524,32.0,3375.0619583,2.3,956.875,1.25,1.0,0.0022123792,0.3333333333
845,2NHH4JRH,45.0,13284,527.0,,,,,,,
846,2NHH4JRH,24.0,13284,527.0,,,,,,,
847,3GGG21DK,48.0,8716,44.0,4714.2907083,1.9,718.875,8.2,12.4,0.0002600435,0.6666666667
848,3GKG9WLK,52.0,3539,612.0,899.9380416000001,0.4,118.875,11.2,12.0,0.0295917411,0.6666666667
849,3MGRVAMU,50.0,427,1018.0,1317.3829165999998,4.8,57.25,4.8,4.0,0.00019989459999999998,2.0
850,3RG40L0C,52.0,0,198.0,3485.9536805,31.7,334.25,71.4,2.0,0.0001320567,11.6666666667
851,3MGNHV6U,52.0,0,383.0,3531.742083300001,1.4,168.125,54.9,6.8,0.001970135,2.3333333333
852,3MGW0ZSU,48.0,1889,93.0,4014.8913888,1.4,229.125,1.75,46.4,0.0007868561,0.3333333333
853,3RGRUKYC,52.0,2,124.0,58857.9250694,8.4,2.625,2.1,0.0,0.0003895695,1.3333333333
854,3RJSMLXC,52.0,26,584.0,1180.4765138,2.5,1.125,1.0,0.0,0.0050468204,1.0
855,6PG0RYPU,29.0,0,,,,,,,,
856,6PG0RYPU,28.0,0,,,,,,,,
857,2MKDVE1G,43.0,0,,,,,,,,
858,2MKDVE1G,43.0,0,,,,,,,,
859,3XH63PXT,42.0,0,,,,,,,,
860,3XH63PXT,40.0,0,,,,,,,,
861,3GHAU40J,25.0,0,,,,,,,,
862,3GHAU40J,25.0,0,,,,,,,,
863,3GJAR8ZK,24.0,0,,,,,,,,
864,3GJAR8ZK,24.0,0,,,,,,,,
865,3MG40L8U,45.0,212,26.0,,,,,,,
866,3MG40L8U,23.0,212,26.0,,,,,,,
867,3XGNVW0U,33.0,0,,,,,,,,
868,3XGNVW0U,31.0,0,,,,,,,,
869,2MJNDMKH,27.0,0,,,,,,,,
870,2MJNDMKH,27.0,0,,,,,,,,
871,3RHUVLUC,49.0,1708,701.0,4334.8828055,0.2,60.0,7.2,5.6,0.0039406393,0.3333333333
872,3XH1LB7U,58.0,0,1.0,,,,,,,
873,3XH1LB7U,58.0,0,1.0,,,,,,,
874,2MKHB4RG,29.0,0,,,,,,,,
875,2MKHB4RG,29.0,0,,,,,,,,
876,3FKX0D1V,46.0,30,1102.0,3272.0040833000003,0.2,0.25,0.5,3.4,0.0101189566,0.3333333333
877,3GH2ED8K,48.0,141,31.0,7132.3010693999995,7.1,19.75,0.3,0.0,0.0002466051,10.0
878,3GJZXSLK,51.0,2,17.0,6546.9964583,0.1,0.0,0.0,0.0,0.0003956936,0.0
879,3GKH5DEK,52.0,463,1016.0,1311.4733194,0.1,9.375,1.4,3.8,0.005183837100000001,0.3333333333
880,3MGULY2U,45.0,0,,,,,,,,
881,3RGY0SVC,43.0,2148,149.0,4434.0175694,22.1,313.75,47.3,1.4,0.0008643650999999999,5.666666666699999
882,3RJL3AAC,52.0,0,427.0,2585.3794444,2.0,4.875,2.7,0.4,0.0006327943,1.0
883,3RJMU8KC,50.0,11337,134.0,5226.6793611,5.8,1447.875,4.5,7.6,0.0006657534,3.0
884,5DHKHPEN,38.0,1849,44.0,,,,,,,
885,3XH7X97U,30.0,0,,,,,,,,
886,3XH7X97U,30.0,0,,,,,,,,
887,5DHL1ENP,36.0,0,,,,,,,,
888,5DHL1ENP,35.0,0,,,,,,,,
889,3RHWMDSC,52.0,0,1102.0,,,,,,,
890,3RHWMDSC,26.0,0,1102.0,,,,,,,
891,3RG3G8JC,51.0,1140,814.0,9770.2741666,0.7,134.125,8.2,6.6,0.0005410317,0.3333333333
892,3RH37TRC,43.0,3,1562.0,6501.4030416000005,0.2,0.0,0.0,1.8,0.0009711053999999999,0.0
893,3RJSMPDC,49.0,2862,169.0,3471.6201944,3.9,377.0,1.8,6.6,0.0002760477,1.6666666667
894,3RKK73RC,48.0,1465,1157.0,4057.2855694,3.3,137.0,15.5,10.4,0.0005816554,1.0
895,5DHG9JEN,44.0,3806,112.0,832.7066111,0.3,487.625,34.9,13.8,0.0021119588,1.0
896,3MGM4MYU,49.0,1401,142.0,3851.0688611,1.4,171.0,1.1,38.2,0.0275787671,0.6666666667
897,3MGM4MYU,49.0,1401,142.0,3851.0688611,1.4,171.0,1.1,38.2,0.0275787671,0.6666666667
898,2MJAMVGG,27.0,0,,,,,,,,
899,2MJAMVGG,27.0,0,,,,,,,,
900,6PG04B4U,38.0,0,,,,,,,,
901,6PG04B4U,36.0,0,,,,,,,,
902,3RHXMASC,25.0,0,,,,,,,,
903,3RHXMASC,25.0,0,,,,,,,,
904,3RJSR2KC,51.0,2498,903.0,5294.702625,0.4,65.875,7.9,6.6,0.0046155246,0.3333333333
905,3RJSR2KC,26.0,2498,903.0,5294.702625,0.4,65.875,7.9,6.6,0.0046155246,0.3333333333
906,3FKX4R8V,39.0,562,821.0,,,,,,,
907,3XGK7GJU,49.0,10102,121.0,1500.4129583,0.8,815.625,35.5,7.4,0.0009942743,0.3333333333
908,2MJ3BRPJ,45.0,42,224.0,,,,,,,
909,2MKZN49G,37.0,0,,,,,,,,
910,2MKZN49G,36.0,0,,,,,,,,
911,3GK2TN9J,52.0,0,1067.0,5145.9243611,0.3,0.0,0.0,2.8,0.0073619929,0.0
912,3RH49MYC,51.0,0,1187.0,5607.3795555,0.1,0.0,0.0,2.0,0.0010492386999999999,0.0
913,3RHRAYGC,52.0,22,144.0,8101.0779305,8.0,5.125,3.3,0.0,0.0008807674000000001,1.3333333333
914,2MJE3N8G,34.0,0,,,,,,,,
915,2MJE3N8G,32.0,0,,,,,,,,
916,2MKJL7LG,35.0,0,,,,,,,,
917,2MKJL7LG,33.0,0,,,,,,,,
918,3GG5LDGK,41.0,0,992.0,9077.157069399998,3.3,90.5,15.0,4.2,0.00020522770000000001,1.3333333333
919,3GG5LDGK,41.0,0,992.0,9077.157069399998,3.3,90.5,15.0,4.2,0.00020522770000000001,1.3333333333
920,2MHPYXGG,28.0,0,,,,,,,,
921,2MHPYXGG,28.0,0,,,,,,,,
922,3RK95J8C,51.0,51,76.0,1337.8758055,0.1,3.75,1.25,0.0,0.00030226259999999996,0.3333333333
923,2MKZH72G,40.0,0,,,,,,,,
924,2MKZH72G,38.0,0,,,,,,,,
925,3FHWXV8V,53.0,2976,503.0,8377.7491111,0.2,78.375,10.4,9.8,0.0016468702,0.3333333333
926,3GKATE6K,48.0,98,157.0,,,,,,,
927,3RJKNMKC,49.0,458,912.0,,,,,,,
928,3RKN6U1C,45.0,0,91.0,5960.949138800001,4.1,1.125,0.75,0.0,0.0002187336,1.0
929,3RKXUAUC,49.0,11174,73.0,2393.0946527,1.4,723.0,4.6,2.6,0.000631845,0.3333333333
930,3WK8KLHK,55.0,1,5.0,,,,,,,
931,5DJUBK8P,25.0,0,,,,,,,,
932,5DJUBK8P,26.0,0,,,,,,,,
933,2MK5K5LG,33.0,0,,,,,,,,
934,2MK5K5LG,32.0,0,,,,,,,,
935,2MJBE07G,38.0,0,,,,,,,,
936,2MJBE07G,35.0,0,,,,,,,,
937,2MJDDHLG,36.0,0,,,,,,,,
938,2MJDDHLG,33.0,0,,,,,,,,
939,2MKXD7RG,31.0,0,,,,,,,,
940,2MKXD7RG,32.0,0,,,,,,,,
941,5DJRL7EN,29.0,0,,,,,,,,
942,5DJRL7EN,30.0,0,,,,,,,,
943,3RKDBM3C,42.0,882,95.0,126.9171944,2.6,119.25,4.2,1.8,0.0012497265,1.6666666667
944,3RKDBM3C,25.0,882,95.0,126.9171944,2.6,119.25,4.2,1.8,0.0012497265,1.6666666667
945,3MGW42NU,50.0,770,305.0,1014.5645694,6.5,114.25,23.5,11.4,0.0005751357,0.6666666667
946,3RK61A0C,38.0,4091,177.0,2220.2255694,0.8,515.875,4.1,7.6,0.0005256499,0.3333333333
947,3RGJAUYC,46.0,445,71.0,3907.2984444,55.3,35.25,8.6,1.6,0.0005366939,7.6666666667
948,3RK4KX5C,51.0,1,1508.0,,,,,,,
949,2MGB0XBH,39.0,5158,140.0,252.6162638,2.5,34.375,1.8,0.0,0.00044382339999999996,1.6666666667
950,3GKDXP7K,52.0,0,336.0,5615.4670833,22.9,1.125,0.8,0.4,0.00022564099999999998,0.6666666667
951,3GKDXP7K,52.0,0,336.0,5615.4670833,22.9,1.125,0.8,0.4,0.00022564099999999998,0.6666666667
952,3RGNM1VC,49.0,145,456.0,,,,,,,
953,3RJ1VE2C,50.0,272,1295.0,5931.701222199999,0.2,22.25,2.0,5.2,0.0024227947,0.6666666667
954,5DJTNGVN,36.0,0,339.0,4.641041599999999,0.1,90.5,18.1,8.6,0.4850475993,0.3333333333
955,5DJTNGVN,36.0,0,339.0,4.641041599999999,0.1,90.5,18.1,8.6,0.4850475993,0.3333333333
956,2MJMBLMG,27.0,0,,,,,,,,
957,2MJMBLMG,27.0,0,,,,,,,,
958,2NH9LLUJ,36.0,0,,,,,,,,
959,2NH9LLUJ,33.0,0,,,,,,,,
960,3XGYNBKT,34.0,0,,,,,,,,
961,3XGYNBKT,32.0,0,,,,,,,,
962,3WKMJ2TK,56.0,0,56.0,13989.1609027,0.6,0.0,0.0,0.0,0.0006569057000000001,0.0
963,3WKMJ2TK,56.0,0,56.0,13989.1609027,0.6,0.0,0.0,0.0,0.0006569057000000001,0.0
964,3WKW2N2K,51.0,401,485.0,3214.901375,2.2,55.0,3.9,4.6,0.00044143540000000003,0.6666666667
965,3WKW2N2K,25.0,401,485.0,3214.901375,2.2,55.0,3.9,4.6,0.00044143540000000003,0.6666666667
966,2MJHT47G,41.0,0,,,,,,,,
967,2MJHT47G,38.0,0,,,,,,,,
968,3GGE8BBK,44.0,0,906.0,8100.2940138,0.2,0.0,0.0,3.4,0.0016444027,0.0
969,2MKZ4KEG,43.0,0,,,,,,,,
970,2MKZ4KEG,40.0,0,,,,,,,,
971,3GGNZLRK,53.0,2,3.0,7671.0471805,0.2,0.0,0.0,0.0,0.0004763639,0.0
972,3GHMW25K,48.0,0,312.0,,,,,,,
973,3GKVT76K,49.0,725,416.0,2992.3253194000004,5.3,1713.125,2.9,108.0,0.0009669172,0.6666666667
974,5DJP9KBP,40.0,0,32.0,19.3284305,0.1,0.0,0.0,0.0,12.7192143794,0.0
975,5DJP9KBP,36.0,0,32.0,19.3284305,0.1,0.0,0.0,0.0,12.7192143794,0.0
976,2MJTBTXG,34.0,0,94.0,15.8564166,0.1,1277.5,283.6,21.6,65.1627135791,0.3333333333
977,2MJTBTXG,32.0,0,94.0,15.8564166,0.1,1277.5,283.6,21.6,65.1627135791,0.3333333333
978,3XH5JVKT,39.0,0,,,,,,,,
979,3XH5JVKT,37.0,0,,,,,,,,
980,2MKS411G,30.0,0,,,,,,,,
981,2MKS411G,30.0,0,,,,,,,,
982,2NHJYLPE,40.0,0,,,,,,,,
983,2NHJYLPE,40.0,0,,,,,,,,
984,3GJ0Z46J,46.0,0,730.0,46308.1755972,5.4,210.375,62.3,1.8,0.0001720791,2.0
985,3GJ0Z46J,46.0,0,730.0,46308.1755972,5.4,210.375,62.3,1.8,0.0001720791,2.0
986,3XGSX0DU,28.0,0,,,,,,,,
987,3XGSX0DU,29.0,0,,,,,,,,
988,3XGYPV7T,36.0,0,,,,,,,,
989,3XGYPV7T,33.0,0,,,,,,,,
990,6PG0916U,39.0,0,,,,,,,,
991,6PG0916U,37.0,0,,,,,,,,
992,5DJ83BEN,27.0,0,,,,,,,,
993,5DJ83BEN,28.0,0,,,,,,,,
994,3GG0ZMZF,51.0,2074,281.0,4483.8775138,1.9,275.75,18.0,15.2,0.0004251199,0.3333333333
995,3GG0ZMZF,24.0,2074,281.0,4483.8775138,1.9,275.75,18.0,15.2,0.0004251199,0.3333333333
996,3GJP0HYK,24.0,0,,,,,,,,
997,3GJP0HYK,24.0,0,,,,,,,,
998,3RGRYJGC,49.0,1938,157.0,7230.3167777,1.2,234.625,6.2,14.8,0.00014599020000000002,0.3333333333
999,3RGRYJGC,27.0,1938,157.0,7230.3167777,1.2,234.625,6.2,14.8,0.00014599020000000002,0.3333333333
1000,2MJ37L8G,25.0,0,,,,,,,,
1001,2MJ37L8G,25.0,0,,,,,,,,
1002,2MK38HLJ,26.0,0,,,,,,,,
1003,2MK38HLJ,26.0,0,,,,,,,,
1004,2NH7ZEBE,29.0,65,1488.0,3.65225,0.1,7.625,5.4,2.4,0.2760544984,0.3333333333
1005,2NH7ZEBE,30.0,65,1488.0,3.65225,0.1,7.625,5.4,2.4,0.2760544984,0.3333333333
1006,3GH3BJPK,47.0,3,103.0,7497.087305500002,0.9,0.0,0.0,0.0,0.0002605115,0.0
1007,3RGT5WZC,48.0,1979,714.0,,,,,,,
1008,2MJ0LAZG,25.0,0,,,,,,,,
1009,2MJ0LAZG,25.0,0,,,,,,,,
1010,2MKANZUG,25.0,0,,,,,,,,
1011,2MKANZUG,25.0,0,,,,,,,,
1012,3RGYW90C,46.0,8597,275.0,3442.0257221999996,0.1,443.5,2.4,3.8,0.1423882391,0.3333333333
1013,3RJZHNKC,45.0,436,411.0,2416.5578471999997,0.4,63.125,4.5,11.0,0.000216404,0.3333333333
1014,2MKXB6LG,44.0,0,,,,,,,,
1015,2MKXB6LG,44.0,0,,,,,,,,
1016,3FJ95V2V,50.0,3602,418.0,1273.2615416,0.1,187.375,14.5,12.4,0.1303881917,0.6666666667
1017,3MG8V4RU,52.0,6834,152.0,,,,,,,
1018,3MG8V4RU,27.0,6834,152.0,,,,,,,
1019,3RJ1UM5C,52.0,1,307.0,1463.6205694,9.9,1.25,1.5,0.0,0.0004790738,0.6666666667
1020,3RJ1UM5C,27.0,1,307.0,1463.6205694,9.9,1.25,1.5,0.0,0.0004790738,0.6666666667
1021,3RJM0D1C,26.0,0,,,,,,,,
1022,3RJM0D1C,26.0,0,,,,,,,,
1023,2MHSPSZJ,26.0,0,,,,,,,,
1024,2MHSPSZJ,26.0,0,,,,,,,,
1025,3GGG5E2K,47.0,2,1132.0,5084.3334861,0.3,0.0,0.0,3.2,0.0025077794,0.0
1026,3GGW3L8K,51.0,0,1248.0,5988.4949305,0.3,0.0,0.0,3.0,0.0018971401,0.0
1027,3MGVY4TU,44.0,1022,545.0,1272.6755277,0.7,138.375,16.9,17.2,0.0014880579000000002,1.3333333333
1028,3XGX6TZU,48.0,0,461.0,2751.6339583,0.6,0.0,0.0,10.4,0.0005784664,0.0
1029,3RGXV65C,45.0,0,282.0,9755.5157638,1.2,0.0,0.0,0.2,0.0001501881,0.0
1030,3RH3P7WC,51.0,65535,183.0,5825.8028333,4.7,1.375,1.1,0.8,0.0004443586,0.6666666667
1031,3WKJZYVK,47.0,30110,2.0,12820.416069399998,0.0,0.0,0.0,0.0,0.0001342244,0.0
1032,3WKWGM6K,48.0,13375,75.0,7219.218125,0.4,775.25,11.5,19.0,0.0029443368,0.3333333333
1033,3XGGLL6U,52.0,0,16.0,,,,,,,
1034,4GG0GD6U,52.0,16,195.0,4901.545263800001,0.6,0.0,0.0,0.0,0.0002204068,0.0
1035,2MJ5A7ZJ,26.0,0,,,,,,,,
1036,2MJ5A7ZJ,27.0,0,,,,,,,,
1037,2MKVW2AG,33.0,0,,,,,,,,
1038,2MKVW2AG,32.0,0,,,,,,,,
1039,5DJW1P7P,30.0,0,,,,,,,,
1040,5DJW1P7P,30.0,0,,,,,,,,
1041,2MKK3KLG,31.0,0,,,,,,,,
1042,2MKK3KLG,32.0,0,,,,,,,,
1043,2NHJ2TSE,35.0,0,,,,,,,,
1044,2NHJ2TSE,32.0,0,,,,,,,,
1045,3MGL9K4U,53.0,110,98.0,1216.2419444,0.8,9.0,2.4,0.0,0.0191200121,0.3333333333
1046,3MGL9K4U,27.0,110,98.0,1216.2419444,0.8,9.0,2.4,0.0,0.0191200121,0.3333333333
1047,2MJHSZAG,29.0,0,,,,,,,,
1048,2MJHSZAG,29.0,0,,,,,,,,
1049,3FG2R3AV,47.0,510,47.0,1273.4422916,58.6,82.25,7.2,0.2,0.0002282926,11.6666666667
1050,3GHH5EAK,56.0,154,1321.0,2014.971625,0.4,6.75,2.0,6.0,0.0133951333,0.3333333333
1051,3RH5EMTC,41.0,2978,182.0,1827.7426944,0.7,391.25,4.8,7.8,0.0007777969000000001,0.3333333333
1052,3RJA0Y0C,49.0,0,1341.0,,,,,,,
1053,3RKMR7AC,52.0,151,685.0,1068.0765,0.5,5.75,2.0,4.6,0.0012315479,0.6666666667
1054,3XG90MWU,50.0,0,1191.0,2531.5936527,0.5,0.0,0.0,3.2,0.0049097165,0.0
1055,3GGKR6SK,50.0,248,1006.0,4614.2348194,6.7,19.625,2.5,8.4,0.0082246235,1.3333333333
1056,3GHML0UK,50.0,3,290.0,,,,,,,
1057,3GJDUDSK,46.0,8092,102.0,2550.37575,2.0,814.5,4.5,11.6,0.0005828443,0.6666666667
1058,3GK6AHWJ,53.0,0,1274.0,7664.5635972,0.1,0.0,0.0,1.8,0.0046898873999999995,0.0
1059,3MGK83PU,45.0,2398,64.0,4307.1569721999995,2.4,259.125,2.0,0.4,0.0003506789,2.6666666667
1060,3RH3UV8C,56.0,1312,1394.0,10348.9258055,0.9,55.25,7.4,7.4,0.00019420950000000002,0.3333333333
1061,3RHEUWPC,50.0,0,103.0,,,,,,,
1062,2MHXN0NG,29.0,0,,,,,,,,
1063,2MHXN0NG,28.0,0,,,,,,,,
1064,2MJMDKXG,28.0,0,,,,,,,,
1065,2MJMDKXG,28.0,0,,,,,,,,
1066,3GG58LYK,30.0,0,,,,,,,,
1067,3GG58LYK,30.0,0,,,,,,,,
1068,3GGKYDUK,46.0,0,549.0,4073.8691805,1.9,59.5,14.7,1.8,0.0004408851,2.0
1069,3MGVNJNU,48.0,395,34.0,1256.4387222,8.8,55.125,5.6,0.0,0.0005745442,3.0
1070,3MGNAUJU,50.0,1,27.0,,,,,,,
1071,2MHV62TH,42.0,0,,,,,,,,
1072,3GH8UR5K,42.0,0,,,,,,,,
1073,3GH8UR5K,42.0,0,,,,,,,,
1074,2MJ9DT3G,39.0,0,,,,,,,,
1075,2MJ9DT3G,36.0,0,,,,,,,,
1076,2MKDT7GG,28.0,0,,,,,,,,
1077,2MKDT7GG,27.0,0,,,,,,,,
1078,3MGRGK1U,23.0,0,,,,,,,,
1079,3MGRGK1U,23.0,0,,,,,,,,
1080,3GG231VF,52.0,516,281.0,4475.711513800001,0.2,13.625,6.3,11.4,0.0021192752,0.3333333333
1081,3MG6XEVU,46.0,14148,35.0,,,,,,,
1082,2MKHMEAG,47.0,11169,158.0,,,,,,,
1083,2MKZ2WSG,31.0,0,,,,,,,,
1084,2MKZ2WSG,31.0,0,,,,,,,,
1085,3GK75GHJ,52.0,1397,509.0,7205.293069399999,0.3,62.25,4.0,9.6,0.0197075195,0.3333333333
1086,2MJLVRNG,23.0,0,,,,,,,,
1087,2MJLVRNG,23.0,0,,,,,,,,
1088,3MGS4N6U,48.0,1,1.0,6737.347291600001,0.0,0.0,0.0,0.0,0.0002398741,0.0
1089,5DJTR9KN,25.0,0,,,,,,,,
1090,5DJTR9KN,25.0,0,,,,,,,,
1091,6PG057JU,33.0,0,,,,,,,,
1092,6PG057JU,33.0,0,,,,,,,,
1093,2NG0VWSG,29.0,0,,,,,,,,
1094,2NG0VWSG,29.0,0,,,,,,,,
1095,3GH3TN2K,51.0,1,307.0,6944.792680500001,0.5,0.25,0.5,0.0,0.0002949004,0.3333333333
1096,3RHW1JHC,52.0,20,101.0,5425.097722199999,2.5,0.875,0.6,0.0,0.0001829923,1.0
1097,3XGJY1GU,42.0,9752,136.0,78.1541527,0.5,1049.5,5.8,3.4,0.0013285439,0.6666666667
1098,2MHSS6ZG,40.0,0,394.0,8.761277699999999,0.1,7.125,1.8,0.2,0.0,0.3333333333
1099,2MHSS6ZG,35.0,0,394.0,8.761277699999999,0.1,7.125,1.8,0.2,0.0,0.3333333333
1100,2MJ00N3G,29.0,0,,,,,,,,
1101,2MJ00N3G,29.0,0,,,,,,,,
1102,3MGRGYXU,43.0,0,521.0,4078.3945,1.0,0.0,0.0,15.6,0.0062570494999999995,0.0
1103,3RGW98BC,55.0,8,2.0,7034.2919999999995,0.0,0.0,0.0,0.0,0.0005371945,0.0
1104,3RGW98BC,55.0,8,2.0,7034.2919999999995,0.0,0.0,0.0,0.0,0.0005371945,0.0
1105,3WKNA5VK,50.0,3266,154.0,,,,,,,
1106,3WKTUG6K,55.0,0,14.0,11242.3537916,0.9,0.0,0.0,0.0,0.000208819,0.0
1107,3WKTUG6K,55.0,0,14.0,11242.3537916,0.9,0.0,0.0,0.0,0.000208819,0.0
1108,3XH7N7HU,29.0,0,,,,,,,,
1109,3XH7N7HU,28.0,0,,,,,,,,
1110,3RJ99GEC,46.0,12981,98.0,146.2907083,1.0,848.0,8.3,7.2,0.0016993384,0.6666666667
1111,3RH4H4YC,56.0,0,1230.0,,,,,,,
1112,3GGEG91K,48.0,6217,411.0,9876.5928472,0.3,140.75,8.2,12.0,0.0005750364,0.3333333333
1113,5DJT9KTN,28.0,98,46.0,1.9562361,0.1,10.375,8.2,0.2,0.27067690710000003,0.3333333333
1114,5DJT9KTN,28.0,98,46.0,1.9562361,0.1,10.375,8.2,0.2,0.27067690710000003,0.3333333333
1115,2MJDHJEG,40.0,0,,,,,,,,
1116,2MJDHJEG,36.0,0,,,,,,,,
1117,4GG2KE1U,28.0,0,,,,,,,,
1118,4GG2KE1U,29.0,0,,,,,,,,
1119,3FG1Y3VV,27.0,0,,,,,,,,
1120,3FG1Y3VV,27.0,0,,,,,,,,
1121,3RJ9PE3C,24.0,0,,,,,,,,
1122,3RJ9PE3C,24.0,0,,,,,,,,
1123,2MJPR82G,25.0,0,,,,,,,,
1124,2MJPR82G,25.0,0,,,,,,,,
1125,3MH0DL3U,25.0,0,3.0,,,,,,,
1126,3MH0DL3U,25.0,0,3.0,,,,,,,
1127,3RJ5J0TC,43.0,5921,361.0,2156.1939721999997,0.7,306.0,61.0,17.0,0.0008228936999999999,1.3333333333
1128,3RJDYE1C,53.0,0,1363.0,,,,,,,
1129,3GG7EHNK,51.0,25004,431.0,10601.4698611,13.7,348.5,28.2,17.6,0.06913912400000001,2.3333333333
1130,3GGNS23K,53.0,769,365.0,,,,,,,
1131,3MG43PLU,46.0,504,851.0,1771.3034861,0.1,24.25,2.0,4.8,0.0006985222999999999,0.3333333333
1132,3RHHUELC,48.0,1,4.0,,,,,,,
1133,3RHN9NEC,52.0,1062,978.0,4538.4972361,0.3,0.75,1.25,3.6,0.0004999567,0.3333333333
1134,3RJDTESC,43.0,9366,200.0,,,,,,,
1135,3WKJUT4K,41.0,15055,5.0,12820.6230833,0.0,0.0,0.0,0.0,0.0001835664,0.0
1136,5DJTVRNN,24.0,0,,,,,,,,
